County_FIPS,County,State,Obesity-2021-Percentage,Enrolled in Free or Reduced Lunch-2020-2021-Percent
29201,Scott County,Missouri,36.2,67.24305106658048
31051,Dixon County,Nebraska,36.2,32.996632996633
41043,Linn County,Oregon,36.2,No Data
04021,Pinal County,Arizona,36.3,No Data
08101,Pueblo County,Colorado,36.3,64.34740495600937
18019,Clark County,Indiana,36.3,46.80512003289981
20041,Dickinson County,Kansas,36.3,47.31581953169617
27147,Steele County,Minnesota,36.3,35.708191126279864
29013,Bates County,Missouri,36.3,47.17434869739479
31019,Buffalo County,Nebraska,36.3,39.344457687723484
36023,Cortland County,New York,36.3,50.30292230933714
36045,Jefferson County,New York,36.3,51.9447383160122
39043,Erie County,Ohio,36.3,No Data
39117,Morrow County,Ohio,36.3,No Data
40037,Creek County,Oklahoma,36.3,56.54803040774016
42055,Franklin County,Pennsylvania,36.3,48.745756318370425
47155,Sevier County,Tennessee,36.3,No Data
54049,Marion County,West Virginia,36.3,47.895895377444
18003,Allen County,Indiana,36.4,49.47743511562552
19163,Scott County,Iowa,36.4,40.23568403608912
41059,Umatilla County,Oregon,36.4,No Data
48029,Bexar County,Texas,36.4,61.54002994145775
54033,Harrison County,West Virginia,36.4,42.72727272727273
54047,Mcdowell County,West Virginia,36.4,66.74057649667405
55079,Milwaukee County,Wisconsin,36.4,66.52868492788966
01031,Coffee County,Alabama,36.5,46.71889307152304
24045,Wicomico County,Maryland,36.5,62.25442385397798
27153,Todd County,Minnesota,36.5,44.69160768452983
29097,Jasper County,Missouri,36.5,51.589313572542906
30005,Blaine County,Montana,36.5,No Data
36013,Chautauqua County,New York,36.5,55.209506645640914
51800,Suffolk City,Virginia,36.5,No Data
13013,Barrow County,Georgia,36.6,45.64568830799829
13151,Henry County,Georgia,36.6,44.76266867981504
18127,Porter County,Indiana,36.6,36.06864508393286
19035,Cherokee County,Iowa,36.6,40.98116947472745
20117,Marshall County,Kansas,36.6,43.29592439456586
21013,Bell County,Kentucky,36.6,72.51640112464854
21111,Jefferson County,Kentucky,36.6,56.274080151205176
30083,Richland County,Montana,36.6,No Data
36017,Chenango County,New York,36.6,52.47465712581991
36051,Livingston County,New York,36.6,40.03491807681977
36121,Wyoming County,New York,36.6,42.56007393715342
40101,Muskogee County,Oklahoma,36.6,68.21922456944091
48373,Polk County,Texas,36.6,66.00267578415341
53021,Franklin County,Washington,36.6,71.13128289314858
06019,Fresno County,California,36.7,76.4470009668759
22045,Iberia Parish,Louisiana,36.7,53.55287569573284
27119,Polk County,Minnesota,36.7,36.74317372378314
31001,Adams County,Nebraska,36.7,52.31814548361311
31131,Otoe County,Nebraska,36.7,42.1425593997499
31137,Phelps County,Nebraska,36.7,40.22020725388601
37101,Johnston County,North Carolina,36.7,37.637185280826344
40137,Stephens County,Oklahoma,36.7,58.2089552238806
51149,Prince George County,Virginia,36.7,No Data
13175,Laurens County,Georgia,36.8,88.83388972027167
13185,Lowndes County,Georgia,36.8,65.27306386917618
19113,Linn County,Iowa,36.8,38.08714250459294
21173,Montgomery County,Kentucky,36.8,55.224215246636774
28027,Coahoma County,Mississippi,36.8,100
29047,Clay County,Missouri,36.8,34.36071949440934
31161,Sheridan County,Nebraska,36.8,68.94243641231593
48303,Lubbock County,Texas,36.8,60.02978464914859
51197,Wythe County,Virginia,36.8,No Data
13153,Houston County,Georgia,36.9,54.364745123142754
22095,St. John The Baptist Parish,Louisiana,36.9,2.95952932786593
28099,Neshoba County,Mississippi,36.9,99.76464435146444
29091,Howell County,Missouri,36.9,54.922010398613516
29107,Lafayette County,Missouri,36.9,41.87851736852319
01103,Morgan County,Alabama,37,50.579929399899136
21089,Greenup County,Kentucky,37,52.44778613199665
29169,Pulaski County,Missouri,37,46.01161550314093
36105,Sullivan County,New York,37,57.90692545213939
39023,Clark County,Ohio,37,No Data
40111,Okmulgee County,Oklahoma,37,67.87307032590051
51650,Hampton City,Virginia,37,No Data
54029,Hancock County,West Virginia,37,42.566675468708745
29219,Warren County,Missouri,37.1,44.57177322074789
36037,Genesee County,New York,37.1,44.769110357422385
37051,Cumberland County,North Carolina,37.1,79.12903873168774
39139,Richland County,Ohio,37.1,No Data
41047,Marion County,Oregon,37.1,No Data
42015,Bradford County,Pennsylvania,37.1,73.02368150097243
45025,Chesterfield County,South Carolina,37.1,100
53023,Garfield County,Washington,37.1,43.49030470914128
13095,Dougherty County,Georgia,37.2,100
16011,Bingham County,Idaho,37.2,35.46716003700278
21199,Pulaski County,Kentucky,37.2,66.36927851047324
28011,Bolivar County,Mississippi,37.2,100
29207,Stoddard County,Missouri,37.2,57.43986954749286
31181,Webster County,Nebraska,37.2,43.18181818181818
36099,Seneca County,New York,37.2,53.52675006654245
39099,Mahoning County,Ohio,37.2,No Data
40153,Woodward County,Oklahoma,37.2,48.72856298048492
01047,Dallas County,Alabama,37.3,83.61812778603269
01089,Madison County,Alabama,37.3,34.35163056048107
24001,Allegany County,Maryland,37.3,46.60061919504644
01073,Jefferson County,Alabama,37.4,54.19251404141169
20121,Miami County,Kansas,37.4,31.038696537678206
20173,Sedgwick County,Kansas,37.4,57.56441925796765
29163,Pike County,Missouri,37.4,49.86407766990291
29181,Ripley County,Missouri,37.4,90.17980636237898
30085,Roosevelt County,Montana,37.4,No Data
47125,Montgomery County,Tennessee,37.4,No Data
51710,Norfolk City,Virginia,37.4,No Data
56005,Campbell County,Wyoming,37.4,35.17482517482517
05035,Crittenden County,Arkansas,37.5,88.9967637540453
20103,Leavenworth County,Kansas,37.5,26.9406740887601
21071,Floyd County,Kentucky,37.5,79.42566976011206
21193,Perry County,Kentucky,37.5,72.0857618651124
22019,Calcasieu Parish,Louisiana,37.5,68.79114302812687
27017,Carlton County,Minnesota,37.5,28.88144247646402
29099,Jefferson County,Missouri,37.5,32.67983622724963
29127,Marion County,Missouri,37.5,50.47658516369664
31013,Box Butte County,Nebraska,37.5,44.34337691870381
39053,Gallia County,Ohio,37.5,No Data
39083,Knox County,Ohio,37.5,No Data
45047,Greenwood County,South Carolina,37.5,89.90315466487678
31011,Boone County,Nebraska,37.6,41.9917864476386
31087,Hitchcock County,Nebraska,37.6,53.5377358490566
48039,Brazoria County,Texas,37.6,51.3881765888142
24033,Prince George&#39;s County,Maryland,37.7,66.48966879367974
31035,Clay County,Nebraska,37.7,50.641025641025635
31047,Dawson County,Nebraska,37.7,60.70627802690582
31081,Hamilton County,Nebraska,37.7,32.43076923076923
34011,Cumberland County,New Jersey,37.7,50.204191536148635
39113,Montgomery County,Ohio,37.7,No Data
39153,Summit County,Ohio,37.7,No Data
53015,Cowlitz County,Washington,37.7,54.508097655305775
19105,Jones County,Iowa,37.8,38.86913229018492
20177,Shawnee County,Kansas,37.8,52.29162068711837
27009,Benton County,Minnesota,37.8,29.316151705959875
40089,Mccurtain County,Oklahoma,37.8,72.95878993671863
48027,Bell County,Texas,37.8,54.20764553817714
48245,Jefferson County,Texas,37.8,69.41801969339342
54109,Wyoming County,West Virginia,37.8,52.18690573213801
05111,Poinsett County,Arkansas,37.9,94.22620616925916
13215,Muscogee County,Georgia,37.9,77.57015409570154
16075,Payette County,Idaho,37.9,44.205607476635514
18083,Knox County,Indiana,37.9,50.190985485103134
20005,Atchison County,Kansas,37.9,53.104106972301814
20055,Finney County,Kansas,37.9,65.33103193194427
20191,Sumner County,Kansas,37.9,44.11847672778562
24043,Washington County,Maryland,37.9,51.18282510597566
26121,Muskegon County,Michigan,37.9,62.63556851311953
28075,Lauderdale County,Mississippi,37.9,99.68926553672316
39147,Seneca County,Ohio,37.9,No Data
40125,Pottawatomie County,Oklahoma,37.9,61.73025435073628
51143,Pittsylvania County,Virginia,37.9,No Data
19193,Woodbury County,Iowa,38,60.97692764899768
28085,Lincoln County,Mississippi,38,99.45245482752327
28137,Tate County,Mississippi,38,99.28438908030745
31043,Dakota County,Nebraska,38,65.59440559440559
31157,Scotts Bluff County,Nebraska,38,58.0896686159844
45041,Florence County,South Carolina,38,79.54701127905383
53077,Yakima County,Washington,38,72.25185353306097
54003,Berkeley County,West Virginia,38,48.60369929019222
55039,Fond Du Lac County,Wisconsin,38,40.86821933962264
13245,Richmond County,Georgia,38.1,92.07587368131679
19031,Cedar County,Iowa,38.1,31.236097870988246
19145,Page County,Iowa,38.1,49.13550462404503
19171,Tama County,Iowa,38.1,51.60807778608826
20035,Cowley County,Kansas,38.1,59.12524152467943
20061,Geary County,Kansas,38.1,50.35387791212032
24019,Dorchester County,Maryland,38.1,100
28087,Lowndes County,Mississippi,38.1,99.68979779411765
36011,Cayuga County,New York,38.1,47.3678121022793
40079,Le Flore County,Oklahoma,38.1,71.08204784261122
48355,Nueces County,Texas,38.1,66.34424930674766
49045,Tooele County,Utah,38.1,24.691358024691358
49047,Uintah County,Utah,38.1,39.730594825286744
01097,Mobile County,Alabama,38.2,67.90377887845935
19139,Muscatine County,Iowa,38.2,47.21420323325635
19155,Pottawattamie County,Iowa,38.2,53.2706064316556
20021,Cherokee County,Kansas,38.2,55.45612009237876
21095,Harlan County,Kentucky,38.2,83.99910734211113
22063,Livingston Parish,Louisiana,38.2,35.072215517576986
31079,Hall County,Nebraska,38.2,60.33828382838284
46031,Corson County,South Dakota,38.2,98.89025893958076
46102,Oglala Lakota County,South Dakota,38.2,83.8210933186085
54039,Kanawha County,West Virginia,38.2,53.67135694646612
54081,Raleigh County,West Virginia,38.2,56.41755416819684
29175,Randolph County,Missouri,38.3,55.847185768445605
29187,St. Francois County,Missouri,38.3,54.7573189522342
31067,Gage County,Nebraska,38.3,50.099337748344375
18163,Vanderburgh County,Indiana,38.4,52.747349049163084
20059,Franklin County,Kansas,38.4,45.96793491265853
39081,Jefferson County,Ohio,38.4,No Data
01101,Montgomery County,Alabama,38.5,69.78078127575408
06071,San Bernardino County,California,38.5,71.27037439245319
20111,Lyon County,Kansas,38.5,55.10323334631866
28105,Oktibbeha County,Mississippi,38.5,99.57195271096616
29015,Benton County,Missouri,38.5,85.37099494097808
19045,Clinton County,Iowa,38.6,42.17409072333469
40047,Garfield County,Oklahoma,38.6,62.58235724743777
23003,Aroostook County,Maine,38.7,49.78646886940886
36089,St. Lawrence County,New York,38.7,50.39600428112736
39095,Lucas County,Ohio,38.7,No Data
45035,Dorchester County,South Carolina,38.7,50.90535747619936
37147,Pitt County,North Carolina,38.8,64.42774710448752
54107,Wood County,West Virginia,38.8,50.26949637864241
36075,Oswego County,New York,38.9,50.13525179856116
39073,Hocking County,Ohio,38.9,No Data
39141,Ross County,Ohio,38.9,No Data
54055,Mercer County,West Virginia,38.9,56.12317130722039
20001,Allen County,Kansas,39,46.451319381255686
24039,Somerset County,Maryland,39,55.172413793103445
28113,Pike County,Mississippi,39,99.80139026812313
29159,Pettis County,Missouri,39,61.64507381741488
39017,Butler County,Ohio,39,No Data
39155,Trumbull County,Ohio,39,No Data
31121,Merrick County,Nebraska,39.1,43.99038461538461
39067,Harrison County,Ohio,39.1,No Data
39151,Stark County,Ohio,39.1,No Data
54011,Cabell County,West Virginia,39.1,47.57606151788699
01021,Chilton County,Alabama,39.2,50.863075924724214
26025,Calhoun County,Michigan,39.2,56.62897201043852
28067,Jones County,Mississippi,39.2,99.75242985512563
29139,Montgomery County,Missouri,39.2,48.21308159136885
31025,Cass County,Nebraska,39.2,31.222538123546133
39059,Guernsey County,Ohio,39.2,No Data
39161,Van Wert County,Ohio,39.2,No Data
54067,Nicholas County,West Virginia,39.2,51.33967156439066
19095,Iowa County,Iowa,39.3,29.944134078212294
28123,Scott County,Mississippi,39.3,99.38832252085264
29143,New Madrid County,Missouri,39.3,89.4962486602358
45011,Barnwell County,South Carolina,39.3,100
45085,Sumter County,South Carolina,39.3,100
47167,Tipton County,Tennessee,39.3,No Data
54019,Fayette County,West Virginia,39.3,54
22105,Tangipahoa Parish,Louisiana,39.4,51.020512558187114
28001,Adams County,Mississippi,39.4,100
29069,Dunklin County,Missouri,39.4,95.37896365042536
36073,Orleans County,New York,39.4,50.464904284412036
38061,Mountrail County,North Dakota,39.4,35.78024007386888
39003,Allen County,Ohio,39.4,No Data
46127,Union County,South Dakota,39.4,16.077682266794014
47011,Bradley County,Tennessee,39.4,No Data
54035,Jackson County,West Virginia,39.4,45.0070323488045
20015,Butler County,Kansas,39.5,24.453394706559266
28033,Desoto County,Mississippi,39.5,99.6653653095371
29023,Butler County,Missouri,39.5,79.74777448071217
39071,Highland County,Ohio,39.5,No Data
45015,Berkeley County,South Carolina,39.5,46.4092520052229
22109,Terrebonne Parish,Louisiana,39.6,50.81808851053553
31151,Saline County,Nebraska,39.6,53.16734951150332
47113,Madison County,Tennessee,39.6,No Data
54087,Roane County,West Virginia,39.6,51.655281135049925
18067,Howard County,Indiana,39.7,49.57226133696722
35015,Eddy County,New Mexico,39.7,43.5006825420901
20125,Montgomery County,Kansas,39.8,65.92134158514673
28151,Washington County,Mississippi,39.8,100
39173,Wood County,Ohio,39.8,No Data
45075,Orangeburg County,South Carolina,39.8,98.6945385441626
51700,Newport News City,Virginia,39.8,No Data
01125,Tuscaloosa County,Alabama,39.9,55.43205692985429
10001,Kent County,Delaware,39.9,No Data
18095,Madison County,Indiana,39.9,54.231855714906565
20011,Bourbon County,Kansas,39.9,57.924446374294405
22017,Caddo Parish,Louisiana,39.9,57.658045590332904
31053,Dodge County,Nebraska,39.9,53.17158261972724
39077,Huron County,Ohio,39.9,No Data
48409,San Patricio County,Texas,39.9,68.10494362532525
18093,Lawrence County,Indiana,40,49.99143688987841
20057,Ford County,Kansas,40,76.42550980646837
31111,Lincoln County,Nebraska,40,49.843893480257115
36033,Franklin County,New York,40,54.954168485377565
05069,Jefferson County,Arkansas,40.1,85.11886061367683
17201,Winnebago County,Illinois,40.1,No Data
31147,Richardson County,Nebraska,40.1,50.78318219291014
36009,Cattaraugus County,New York,40.1,47.70920782352416
04027,Yuma County,Arizona,40.2,No Data
29111,Lewis County,Missouri,40.2,46.666666666666664
46007,Bennett County,South Dakota,40.2,100
51195,Wise County,Virginia,40.2,No Data
54099,Wayne County,West Virginia,40.2,49.822008976938555
54043,Lincoln County,West Virginia,40.3,57.129094412331405
21195,Pike County,Kentucky,40.4,68.49329874621704
24011,Caroline County,Maryland,40.4,57.608499909958574
31185,York County,Nebraska,40.4,40.50693448110952
48005,Angelina County,Texas,40.4,74.27989884660458
54005,Boone County,West Virginia,40.4,56.19047619047619
05123,St. Francis County,Arkansas,40.5,99.96778350515464
18089,Lake County,Indiana,40.5,55.71889053523616
21093,Hardin County,Kentucky,40.5,47.48949089210649
37085,Harnett County,North Carolina,40.5,48.73651771956857
20155,Reno County,Kansas,40.6,53.12535322708263
26049,Genesee County,Michigan,40.6,60.25837384297796
35025,Lea County,New Mexico,40.6,95.0485044462409
39029,Columbiana County,Ohio,40.6,No Data
39045,Fairfield County,Ohio,40.6,No Data
22117,Washington Parish,Louisiana,40.7,62.42707117852976
24017,Charles County,Maryland,40.7,39.57710699342499
35031,Mckinley County,New Mexico,40.7,98.33638798815734
28049,Hinds County,Mississippi,40.8,99.8291418122958
39007,Ashtabula County,Ohio,40.8,No Data
13063,Clayton County,Georgia,41,83.56682608762515
20099,Labette County,Kansas,41,64.89950480629187
39101,Marion County,Ohio,41,No Data
40039,Custer County,Oklahoma,41,56.17590822179732
17163,St. Clair County,Illinois,41.1,No Data
20209,Wyandotte County,Kansas,41.1,76.13898595635261
26115,Monroe County,Michigan,41.1,43.51250059300726
29113,Lincoln County,Missouri,41.2,37.667920472864054
40131,Rogers County,Oklahoma,41.2,44.71076788576424
36049,Lewis County,New York,41.3,49.48509485094851
48323,Maverick County,Texas,41.4,83.33333333333334
05031,Craighead County,Arkansas,41.5,67.56798358132376
28051,Holmes County,Mississippi,41.5,100
46041,Dewey County,South Dakota,41.5,40.38461538461539
39119,Muskingum County,Ohio,41.6,No Data
54077,Preston County,West Virginia,41.6,44.77434679334917
30035,Glacier County,Montana,41.7,No Data
48061,Cameron County,Texas,41.7,85.42169628369018
13285,Troup County,Georgia,41.8,63.297697368421055
40031,Comanche County,Oklahoma,41.9,54.26495420355114
39167,Washington County,Ohio,42.2,No Data
48215,Hidalgo County,Texas,42.3,85.88036760849239
39047,Fayette County,Ohio,42.4,No Data
54079,Putnam County,West Virginia,42.5,37.53143107029627
21125,Laurel County,Kentucky,42.7,68.21184995737426
37155,Robeson County,North Carolina,42.7,99.1727812310137
26145,Saginaw County,Michigan,42.8,57.89493953631673
28133,Sunflower County,Mississippi,42.9,100
54053,Mason County,West Virginia,43,48.76719439397872
20139,Osage County,Kansas,43.2,43.40316060271959
28025,Clay County,Mississippi,43.3,100
39079,Jackson County,Ohio,43.3,No Data
46121,Todd County,South Dakota,43.4,99.72067039106145
39087,Lawrence County,Ohio,43.9,No Data
54045,Logan County,West Virginia,43.9,59.074392809332565
45089,Williamsburg County,South Carolina,44,100
51740,Portsmouth City,Virginia,44.3,No Data
46137,Ziebach County,South Dakota,44.4,96.67673716012085
38079,Rolette County,North Dakota,44.9,89.01098901098901
28083,Leflore County,Mississippi,46.3,99.92997198879551
31173,Thurston County,Nebraska,46.3,85.49924736578023
39145,Scioto County,Ohio,46.5,No Data
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
